time,channel1,channel2,channel3,channel4,channel5
0.476,-0.008281822794496,-0.00835952182923,-0.010756219715622,0.012243127295549,0.018477633413986
0.48,-0.008253046264614,-0.008362142248409,-0.010757902553626,0.012245290944412,0.018483427184831
0.484,-0.008248358358744,-0.008364738627045,-0.010759128621315,0.012245074579526,0.018482441522572
0.488,-0.008243910858303,-0.008361421032121,-0.010760426810633,0.012242550322519,0.018466334358812
0.492,-0.008247084209969,-0.008359714153574,-0.010760378729548,0.012240627079085,0.01845407368192
0.496,-0.008248839169602,-0.008361060423977,-0.010763576121757,0.012241396376458,0.018458833709419
0.5,-0.00825761396777,-0.008363272153927,-0.010772591325354,0.012242670525234,0.018457896128245
0.504,-0.008261821062782,-0.008360723856376,-0.010778913988143,0.01223952121411,0.018443039072717
0.508,-0.008261388333009,-0.008361661437551,-0.010774298203901,0.012225241131613,0.018437653991102
0.512,-0.008253022224071,-0.008363921248586,-0.010762927027098,0.012213749752094,0.018441837045571
0.516,-0.008253190507872,-0.008361348910493,-0.010752950201784,0.012226130631701,0.018432918004145
0.52,-0.008259272765232,-0.008359449707601,-0.010751147161064,0.012236612308416,0.018423325827518
0.524,-0.008261869143868,-0.008360363248233,-0.010753767580243,0.012239184646509,0.018416041543012
0.528,-0.008260498832921,-0.008360964261806,-0.010756243756164,0.012239064443795,0.018415729015954
0.532,-0.00825621961628,-0.008364666505416,-0.010756436080508,0.012239809700625,0.018415873259211
0.536,-0.008252252926698,-0.008365916613648,-0.010756484161594,0.012243560025322,0.018409310190993
0.54,-0.008245064804363,-0.008367214802966,-0.010756604364308,0.012244161038895,0.018404718447294
0.544,-0.00825112302118,-0.008367887938168,-0.010756628404851,0.012241420417001,0.018411185353341
0.548,-0.008261941265497,-0.008371301695264,-0.010756363958879,0.012241107889943,0.018421811273314
0.552,-0.00826172490061,-0.008374907776702,-0.010757734269826,0.012242718606319,0.018425850084525
0.556,-0.008250497967064,-0.008372311398066,-0.010760114283575,0.012244569728125,0.018424936543894
0.56,-0.008245834101737,-0.008370484316804,-0.01076179712158,0.012246685295902,0.01842481634118
0.564,-0.008247036128883,-0.008370965127663,-0.010763119351441,0.012249305715081,0.018435201855723
0.568,-0.00825391172416,-0.008370219870832,-0.010760426810633,0.012252695431633,0.018438327126304
0.572,-0.008256700427139,-0.008370796843862,-0.010763504000128,0.012250219255712,0.018423638354576
0.576,-0.008256411940624,-0.008372407560238,-0.01077338466327,0.012247166106761,0.018426739584614
0.58,-0.008248694926345,-0.00837546070919,-0.010775788717563,0.012244810133554,0.018430465868767
